X,360:00:00:000,wm,wm,in_field,1,que_wm
X,360:00:00:000,wm,wm,in_surface,100,que_wm
X,360:00:00:000,wm,wm,in_type,2,que_wm
Y,360:00:00:000,que_wm,que_wm,out_id,20,wm
Y,360:00:00:000,que_wm,que_wm,out_surface,100,wm
Y,360:00:00:000,que_wm,que_wm,out_type,2,wm
X,360:00:00:000,wm,wm,in_id,20,irrigator
X,360:00:00:000,wm,wm,in_surface,100,irrigator
X,360:00:00:000,wm,wm,in_type,2,irrigator
Y,365:00:00:000,irrigator,irrigator,out_id,20,wm
X,365:00:00:000,wm,wm,in_done,20,que_wm
Y,365:00:00:000,que_wm,que_wm,out_field_1,20,wm
Y,365:00:00:000,wm,wm,out_field_1,20,top
X,365:00:00:000,top,top,in_done,20,f1
Y,379:00:00:000,f3,f3,out_water_field,3,top
Y,379:00:00:000,f3,f3,out_water_surface,300,top
Y,379:00:00:000,f3,f3,out_water_type,1,top
X,379:00:00:000,top,top,in_field,3,wm
X,379:00:00:000,top,top,in_surface,300,wm
X,379:00:00:000,top,top,in_type,1,wm
X,379:00:00:000,wm,wm,in_field,3,que_wm
X,379:00:00:000,wm,wm,in_surface,300,que_wm
X,379:00:00:000,wm,wm,in_type,1,que_wm
Y,379:00:00:000,que_wm,que_wm,out_id,21,wm
Y,379:00:00:000,que_wm,que_wm,out_surface,300,wm
Y,379:00:00:000,que_wm,que_wm,out_type,1,wm
X,379:00:00:000,wm,wm,in_id,21,irrigator
X,379:00:00:000,wm,wm,in_surface,300,irrigator
X,379:00:00:000,wm,wm,in_type,1,irrigator
Y,388:00:00:000,f2,f2,out_water_field,2,top
Y,388:00:00:000,f2,f2,out_water_surface,200,top
Y,388:00:00:000,f2,f2,out_water_type,3,top
X,388:00:00:000,top,top,in_field,2,wm
X,388:00:00:000,top,top,in_surface,200,wm
X,388:00:00:000,top,top,in_type,3,wm
X,388:00:00:000,wm,wm,in_field,2,que_wm
X,388:00:00:000,wm,wm,in_surface,200,que_wm
X,388:00:00:000,wm,wm,in_type,3,que_wm
Y,389:00:00:000,f1,f1,out_water_field,1,top
Y,389:00:00:000,f1,f1,out_water_surface,100,top
Y,389:00:00:000,f1,f1,out_water_type,2,top
X,389:00:00:000,top,top,in_field,1,wm
X,389:00:00:000,top,top,in_surface,100,wm
X,389:00:00:000,top,top,in_type,2,wm
X,389:00:00:000,wm,wm,in_field,1,que_wm
X,389:00:00:000,wm,wm,in_surface,100,que_wm
X,389:00:00:000,wm,wm,in_type,2,que_wm
Y,394:00:00:000,irrigator,irrigator,out_id,21,wm
X,394:00:00:000,wm,wm,in_done,21,que_wm
Y,394:00:00:000,que_wm,que_wm,out_field_3,21,wm
